VCS1316,Biomass based renewable energy generation at Godrej Agrovet Ltd. Kanumolu,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Godrej Agrovet Limited,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,12577,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS1335,Bundled Biomass Project in India,VCS,No,Under development,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Multiple Proponents,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,93158,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS1388,"Biomass based cogeneration project at Bihar, India",VCS,No,Under validation,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Multiple Proponents,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,75764,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS1421,"Biomass Based Cogeneration Project By M/s SNS Starch Limited at Telengana, India",VCS,No,Under validation,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,SNS Starch Limited,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,67778,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS1431,"Biomass Based Co-generation project by DRRK Foods, India",VCS,No,Under validation,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,DRRK Foods Private Limited,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,44824,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS1432,"Biomass Briquette Usage in Steam Boiler at GIDC, Jhagadia Project",VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Birla Century,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,34013,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS1624,"Biomass Based Cogeneration Project by CG GROUP, NEPAL",VCS,No,Registration requested,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,Nepal,,,CG Brewery (Nepal) Private Limited,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,47925,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS2009,Renewable Energy Generation at Hamira,VCS,No,Rejected by Administrator,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Enen Green Services Private Limited,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,116832,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS2445,Bundled Solar Water Heater Project,VCS,No,Under development,Renewable Energy,Solar Water Heaters,Reduction,AMS-I.C.,South Asia,India,,,G K Energy Marketers Pvt. Ltd,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,22746,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v3 12-2021,,,0
VCS366,Kaona Power Supply Biomass Cogeneration Project,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South East Asia,Thailand,,,"Kaona Power Supply Co., Ltd",0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,25694,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS382,"Sustainable Biomass based thermal energy generation VCS project of Lalan Rubbers (Pvt) Ltd factories in Biyagama & Seethawaka, Sri Lanka",VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,Sri Lanka,,,Lalan Rubbers (Pvt) Ltd,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10970,,VCS,,,,,,Energy distribution,https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS445,Sustainable Biomass based thermal energy generation VCS project of Talawakelle Tea Factories in Sri Lanka,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,Sri Lanka,,,Talawakelle Tea Estates PLC,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3178,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS527,Jiamusi Rice Husk Thermal Energy Generation Project,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,East Asia,China,,,Wilmar International Limited,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,25997,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS550,"1.5 MW Rice Husk Based Cogeneration Project at Rajaram Maize Products, Mohad, Dist. Rajnandgaon (CG), India",VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Rajaram maize Products,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20000,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS636,8MW biomass based power plant at Phagwara,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,JCT Ltd,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,29393,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS652,Anhui Rice Husk Based Thermal Energy Generation Project,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,East Asia,China,,,Wilmar International Limited,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,19413,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS781,Installation of a biomass-fired boiler at Arbec Forest Products G.P. in P√©ribonka,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,North America,Canada,,,Arbec Forest Products G.P.,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9887,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS988,‚ÄúHot Air Generation Using Renewable Biomass Fuel for Spray Drying Application in Orient Ceramics & Industries Limited (OCIL)‚Äù,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Orient Bell Limited,0.00,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10612,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,0
VCS1334,Yunnan Tengzhong New Energy Technology Co. Ltd. Biomass Heating System Retrofitting and Biomass Collection Station Project,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,East Asia,China,,,Yunnan Tengzhong New Energy Technology Co. Ltd.,"1,723.00",216,"1,507",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,"1,044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,"1,044",0,0,0,0,0,0,0,0,0,,,,,1678,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,723",0,0,0,0,0,0,0,0,,,v1 4-2021,,,2012
VCS939,Thermal Energy Substitution using Landfill Gas at Saint-√âtienne-des-Gr√®s,VCS,No,Registered,Waste Management,Landfill Methane,Reduction,AMS-I.C.,North America,Canada,,,Les Serres du St-Laurent Inc,"8,596.00","8,596",0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,308","5,426","1,862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,548","1,686",362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7046,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,596",0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2010
VCS247,Fuel oil to animal tallow switching at Companhia de Fia√ß√£o e Tecidos Santo Ant√¥nio,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South America,Brazil,,,Companhia de Fiação e Tecidos Santo Antonio,"13,523.00","13,523",0,2006,0,0,0,0,0,0,0,0,0,0,"7,409","6,114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,14692,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,523",0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2006
VCS375,"GEPL Biomass energy generation project at Faridabad, Haryana",VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Gupta Exim Private Limited,"14,419.00","3,500","10,919",2006,0,0,0,0,0,0,0,0,0,0,"2,501","7,512","4,406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,501","7,512",906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,52980,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,419",0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2006
VCS592,Utilization of jute biomass process waste & other biomass as fuel substituting fossil fuels in steam generation for use on site,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,East India Commercial Co. Ltd.,"15,179.00","15,179",0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,534","4,610","5,949","2,086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7983,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,179",0,0,0,0,0,0,0,0,,,v1 4-2021,,,2009
VCS938,Biomass based steam generation plant by Crown Milk Specialties Private Limited (CMSPL),VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Multiple Proponents,"17,163.00",0,"17,163",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,590","9,573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,590","9,573",0,0,0,0,0,0,0,0,0,0,0,,,,,17194,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,163",0,,,v1 4-2021,,,2010
VCS43,Fuel Switch from fossil fuel to renewable biomass for thermal energy applications in Rajasthan,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Greenply Industries Limited (GIL),"18,838.00","18,338",500,2006,0,0,0,0,0,0,0,0,0,0,"14,094","4,744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,17475,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,"18,838",0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2006
VCS563,Biomass based steam generation project by Sterling Agro Industries Ltd.,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Sterling Agro Industries Ltd.,"19,007.00","8,645","10,362",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,755","5,834",0,418,28,0,0,0,0,38,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,362",0,0,0,0,0,0,0,0,0,0,0,0,,,,,9500,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,007",0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2010
VCS703,PANITAO Biomass Thermal Energy Project,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South America,Chile,,,Energias Industriales S.A.,"20,596.00","20,563",33,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,"10,597","6,532","2,570",399,294,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,19235,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,596",0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2009
VCS907,Baicheng Rice Husk Thermal Energy Generation Project,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,East Asia,China,,,Wilmar International Limited,"20,865.00",0,"20,865",2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,534","14,331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,534","14,331",0,0,0,0,0,0,0,0,0,0,,,,,28829,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,865",0,0,0,0,0,0,0,0,,,v1 4-2021,,,2011
VCS1030,"Fuel Switch to Renewable Biomass for Thermal Use at Metrolina Greenhouses, Inc. Commercial Greenhouse Facility",VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,North America,United States,,,"Metrolina Greenhouses, Inc.","22,012.00","22,012",0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,089","9,984","7,939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7714,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,012",0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2011
VCS760,"Rice Husk Fired Boiler of 8 ton capacity for process steam generation, at Sara Textiles Limited, Baddi, Nalagarh, Himachal Pradesh",VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,Sara Textiles Ltd.,"22,252.00","2,252","20,000",2006,0,0,0,0,0,0,0,0,0,0,"4,226","6,934","7,333","3,759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,252",0,0,0,0,0,0,0,0,0,0,0,0,"4,226","6,934","7,333","1,507",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13645,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22,252",0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2006
VCS621,"Biomass based renewable energy project in a Solvent Extraction Plant, India",VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South Asia,India,,,M/s. Ambika Solvex Ltd.,"22,351.00","5,300","17,051",2006,0,0,0,0,0,0,0,0,0,0,"11,261","11,090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,2,0,0,271,0,"4,200",0,0,0,0,0,0,0,0,0,0,0,0,0,"7,061","9,990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,25476,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,261","11,090",0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2006
VCS103,RIMA Fuel Switch in Bocai√∫va,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South America,Brazil,,,RIMA Industrial S/A,"23,686.00","19,576","4,110",2006,0,0,0,0,0,0,0,0,0,0,"18,311","5,375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,585",525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,28849,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,686",0,0,0,0,0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2006
VCS388,Fuel Switch to Renewable Biomass for Thermal Use at MAG Commercial Greenhouse Facility,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,North America,United States,,,Mid American Growers,"25,256.00","25,256",0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,894","9,540","7,166","6,656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,342",0,"10,258",0,0,"6,656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9921,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,342",0,"10,258","6,656",0,0,0,0,0,0,0,0,,,v1 4-2021,,,2010
VCS859,Bataan 2020 12.5 MW Power Rice Hull Cogeneration Project,VCS,No,Registered,Renewable Energy,Biomass,Reduction,AMS-I.C.,South East Asia,Philippines,,,"Bataan 2020, Inc","25,359.00",0,"25,359",2009,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,708","17,230",421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,708","17,230",421,0,0,0,0,0,0,0,0,0,0,0,,,,,38652,,VCS,,,,,,Energy industries (renewable/non-renewable sources),https://www.vcsprojectdatabase.org/#/projects,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,708","17,651",0,0,0,0,0,0,0,0,0,,,v1 4-2021,,,2009
